Driver_ID,MMM-YY,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating,target_label
1776,12/01/20,37.0,0.0,C11,2,73566,25/07/20,,2,2,8743580,4,0
1778,11/01/19,29.0,0.0,C3,2,47980,15/06/18,26/11/19,2,2,3834850,1,1
1779,10/01/20,28.0,0.0,C3,0,59205,07/04/20,10/12/20,1,1,630200,1,1
1781,06/01/20,39.0,0.0,C25,2,91064,02/06/20,14/06/20,3,3,187950,1,1
1782,12/01/20,40.0,1.0,C18,1,101227,11/12/15,,1,3,16483690,2,0
1783,12/01/20,45.0,0.0,C14,0,54718,31/07/18,,1,3,34374620,4,0
1784,09/01/19,30.0,1.0,C23,2,58671,25/11/16,22/09/19,1,2,2591250,2,1
1785,09/01/20,31.0,0.0,C27,1,67067,31/07/20,18/09/20,3,3,0,1,1
1786,03/01/19,24.0,0.0,C9,1,63577,23/09/18,27/02/19,1,1,893410,2,1
1788,02/01/20,32.0,1.0,C4,1,49696,12/05/19,14/02/20,2,2,0,1,1
1789,10/01/19,31.0,0.0,C25,1,22875,07/04/19,10/07/19,1,1,0,1,1
1791,12/01/20,41.0,0.0,C29,1,54377,17/11/20,,2,2,0,1,0
1792,03/01/19,39.0,0.0,C26,0,61613,17/07/18,03/02/19,3,3,2342890,2,1
1793,12/01/20,28.0,1.0,C24,2,48734,17/05/20,,2,2,2842880,2,0
1795,05/01/19,29.0,0.0,C14,1,60764,22/01/18,24/05/19,2,3,117320,1,1
1796,06/01/20,38.0,0.0,C6,2,62204,10/08/19,06/07/20,2,2,290950,1,1
1797,06/01/20,25.0,0.0,C8,1,45526,15/12/19,17/06/20,1,1,768870,1,1
1800,03/01/20,32.0,0.0,C3,1,35542,10/08/19,13/03/20,2,2,306770,1,1
1801,12/01/20,26.0,1.0,C16,1,57714,30/05/20,,1,1,1816830,2,0
1802,12/01/20,25.0,0.0,C18,2,26520,11/06/20,,2,2,0,1,0
1803,07/01/19,34.0,0.0,C3,2,52914,05/09/18,20/07/19,1,1,-1385530,1,1
1804,12/01/20,31.0,0.0,C15,2,86813,10/04/20,,3,3,300830,1,0
1805,12/01/20,40.0,0.0,C19,0,59636,29/05/20,,3,3,2589640,1,0
1807,12/01/20,29.0,0.0,C2,1,16581,19/09/20,,1,1,341060,1,0
1808,12/01/19,52.0,0.0,C6,1,65754,09/09/18,12/10/19,3,3,7067580,1,1
1809,09/01/19,38.0,0.0,C22,1,75835,15/06/19,26/09/19,2,4,200000,1,1
1810,08/01/19,36.0,0.0,C13,0,90743,10/05/18,08/04/19,1,3,10735670,1,1
1811,12/01/20,37.0,0.0,C9,2,66631,30/06/17,,1,2,18027620,2,0
1812,12/01/20,35.0,1.0,C23,0,51267,13/12/20,,3,3,0,1,0
1813,10/01/19,44.0,0.0,C14,2,88204,07/12/19,10/04/19,4,4,1876530,1,1
1814,02/01/20,27.0,1.0,C4,0,125011,28/01/16,02/10/20,1,4,15570900,1,1
1815,12/01/20,32.0,0.0,C3,1,44108,14/09/20,,2,2,739760,2,0
1816,02/01/19,27.0,1.0,C7,0,53920,19/10/18,26/02/19,1,1,101890,1,1
1817,12/01/20,41.0,1.0,C8,1,64154,26/07/15,,1,3,20702280,2,0
1818,07/01/20,30.0,0.0,C25,2,25579,15/05/20,14/07/20,2,2,0,1,1
1819,12/01/20,23.0,0.0,C16,1,30342,29/08/20,12/11/20,1,1,270020,1,1
1820,01/01/19,37.0,1.0,C20,1,57083,12/10/18,26/01/19,2,2,0,1,1
1823,09/01/19,44.0,0.0,C25,0,46309,08/05/18,22/09/19,2,2,2094860,2,1
1824,06/01/19,22.0,0.0,C26,0,27023,23/09/18,06/03/19,1,1,1856620,1,1
1825,03/01/19,51.0,0.0,C13,0,11943,30/05/18,25/03/19,1,1,395400,1,1
1826,07/01/20,32.0,0.0,C7,1,145483,07/01/19,13/07/20,3,3,4899080,1,1
1828,12/01/20,34.0,0.0,C16,0,46866,09/06/20,,3,3,1314850,2,0
1829,05/01/19,32.0,1.0,C2,1,53181,12/02/18,05/04/19,1,1,0,1,1
1830,12/01/20,33.0,0.0,C6,0,30044,30/01/20,,1,1,5542490,3,0
1831,12/01/20,38.0,0.0,C5,1,42960,13/07/20,,3,3,637320,1,0
1832,07/01/19,41.0,0.0,C4,2,136307,06/05/18,27/07/19,5,5,100370,1,1
1834,07/01/19,39.0,0.0,C17,0,39994,29/06/19,07/12/19,2,2,0,1,1
1835,07/01/19,28.0,0.0,C1,2,42507,05/07/18,18/07/19,1,2,1533680,1,1
1836,12/01/20,34.0,1.0,C20,0,48546,22/05/20,,2,2,2590880,1,0
1837,12/01/20,30.0,0.0,C15,0,80368,19/06/20,,2,2,4169060,4,0
1838,02/01/19,28.0,1.0,C7,2,22095,14/09/18,02/01/19,1,1,101980,1,1
1839,12/01/20,38.0,0.0,C2,0,15861,27/10/20,,1,1,0,1,0
1840,12/01/20,31.0,1.0,C6,1,38183,21/11/17,,1,3,21029470,4,0
1841,12/01/20,33.0,0.0,C24,0,123565,09/02/14,,1,3,32766560,2,0
1842,08/01/20,28.0,1.0,C23,0,68837,29/06/20,29/07/20,2,2,0,1,1
1843,06/01/20,35.0,0.0,C6,0,113857,02/11/20,19/06/20,3,3,150350,1,1
1844,03/01/19,42.0,1.0,C1,1,17476,21/12/18,03/09/19,1,1,103970,1,1
1845,07/01/19,30.0,0.0,C9,2,45811,20/05/18,13/07/19,1,2,2305640,1,1
1846,10/01/20,39.0,1.0,C3,1,41504,26/06/20,28/09/20,2,2,0,1,1
1847,09/01/19,33.0,1.0,C24,1,26160,05/12/18,22/09/19,1,1,1682170,2,1
1848,01/01/20,28.0,0.0,C13,2,40671,11/04/19,01/07/20,1,1,0,1,1
1849,08/01/20,33.0,0.0,C6,2,53062,22/01/18,29/07/20,1,2,14208530,1,1
1850,11/01/20,34.0,1.0,C20,2,80779,05/05/20,20/11/20,2,2,1684420,2,1
1851,04/01/19,41.0,1.0,C21,0,54180,18/11/18,31/03/19,2,2,290830,1,1
1852,12/01/20,55.0,0.0,C3,1,76029,15/06/18,,1,3,29036280,4,0
1853,09/01/19,27.0,0.0,C29,2,140833,08/09/15,09/09/19,1,4,11614440,1,1
1854,12/01/19,44.0,0.0,C21,0,53355,19/07/15,21/12/19,1,2,3980110,2,1
1855,01/01/20,30.0,0.0,C17,2,54971,12/02/19,01/05/20,2,2,0,1,1
1856,09/01/19,50.0,1.0,C1,1,59431,12/02/17,09/12/19,1,4,20351490,3,1
1858,12/01/20,27.0,1.0,C28,2,48860,29/06/19,,1,1,26818060,2,0
1859,12/01/20,35.0,0.0,C22,0,37209,15/12/17,,1,1,17160130,4,0
1860,08/01/20,35.0,0.0,C14,1,37704,12/01/19,29/07/20,2,2,234840,1,1
1861,01/01/19,39.0,0.0,C16,0,41796,05/07/18,28/01/19,1,1,0,1,1
1862,05/01/19,44.0,1.0,C25,0,55815,14/01/19,30/04/19,2,2,800710,1,1
1863,11/01/20,29.0,0.0,C27,1,78511,08/09/20,16/11/20,2,2,0,1,1
1864,12/01/20,34.0,1.0,C29,1,85688,08/11/14,,1,3,29146990,3,0
1865,08/01/19,41.0,0.0,C11,2,51764,30/11/18,08/01/19,2,2,3143290,1,1
1866,06/01/20,33.0,0.0,C12,1,38416,12/10/19,06/05/20,1,1,473500,1,1
1867,06/01/19,26.0,1.0,C20,2,90560,02/05/17,06/07/19,1,3,1850000,1,1
1868,09/01/19,43.0,1.0,C27,0,78444,27/03/16,29/08/19,1,3,2357650,1,1
1869,12/01/20,33.0,1.0,C21,1,127737,01/04/20,,3,3,4346800,2,0
1871,12/01/20,29.0,0.0,C5,0,42573,31/07/20,,2,2,2458110,2,0
1872,08/01/20,36.0,1.0,C12,0,63739,27/03/20,29/07/20,3,3,0,1,1
1873,12/01/20,33.0,1.0,C8,0,53926,10/02/20,,2,2,0,1,0
1874,12/01/20,38.0,0.0,C26,1,55601,05/09/18,,2,2,17454920,3,0
1875,12/01/20,45.0,1.0,C2,2,74090,21/01/16,,1,3,27099710,4,0
1876,05/01/19,38.0,0.0,C15,1,18948,05/02/18,05/06/19,1,1,638080,1,1
1877,10/01/20,40.0,1.0,C26,0,126742,29/04/19,28/09/20,1,5,52526160,1,1
1878,06/01/20,30.0,1.0,C6,0,43578,12/10/18,06/02/20,2,2,5587800,1,1
1879,11/01/19,46.0,0.0,C21,1,77647,11/01/17,31/10/19,3,3,4280480,1,1
1880,12/01/20,33.0,1.0,C14,0,66854,12/11/20,,2,2,0,1,0
1882,06/01/20,33.0,0.0,C17,1,52471,18/11/19,27/06/20,3,3,4453830,2,1
1883,03/01/20,34.0,1.0,C12,0,53123,28/12/19,03/08/20,3,3,197080,1,1
1884,12/01/20,30.0,0.0,C24,1,44443,29/05/20,,1,1,1205820,2,0
1886,10/01/19,30.0,0.0,C16,1,18192,13/07/18,10/04/19,1,1,2895700,1,1
1887,03/01/19,33.0,0.0,C20,1,27895,02/07/17,03/09/19,1,2,471290,1,1
1888,12/01/20,27.0,1.0,C20,0,41255,02/04/20,,2,2,4030510,1,0
1889,06/01/20,30.0,1.0,C10,0,39830,02/01/20,20/06/20,2,2,0,1,1
1890,09/01/19,32.0,1.0,C14,1,79599,22/07/19,09/06/19,3,3,0,1,1
1891,01/01/19,33.0,1.0,C27,1,79239,11/06/18,01/04/19,3,3,0,1,1
1892,12/01/20,44.0,0.0,C19,2,67732,19/07/15,,1,2,20918330,4,0
1893,02/01/20,39.0,0.0,C26,1,132819,20/01/17,,5,5,1675670,1,0
1894,02/01/20,33.0,1.0,C7,2,51264,02/09/20,,3,3,0,1,0
1895,08/01/20,26.0,0.0,C28,2,33721,24/06/20,29/07/20,1,1,0,1,1
1896,01/01/19,41.0,1.0,C15,0,71593,12/07/18,28/01/19,2,2,0,1,1
1897,01/01/20,33.0,0.0,C16,2,123750,04/07/19,16/01/20,2,4,6594920,1,1
1898,11/01/19,37.0,0.0,C16,0,36230,31/08/19,11/08/19,3,3,0,1,1
1899,03/01/19,30.0,0.0,C15,2,57581,26/11/17,17/03/19,1,1,221040,1,1
1900,06/01/20,30.0,0.0,C13,0,24538,17/11/19,06/02/20,1,1,4413820,1,1
1901,09/01/19,28.0,0.0,C11,2,96265,07/11/19,20/09/19,3,3,0,1,1
1902,09/01/20,35.0,1.0,C9,0,39246,08/07/20,29/08/20,2,2,0,1,1
1904,09/01/19,27.0,0.0,C14,0,29148,06/03/16,22/09/19,2,2,1228620,1,1
1905,10/01/20,29.0,0.0,C5,2,68418,08/04/20,10/09/20,3,3,213060,1,1
1906,09/01/19,34.0,0.0,C23,1,76092,19/02/18,27/09/19,2,3,7265580,1,1
1908,11/01/20,27.0,1.0,C8,0,29660,15/08/20,31/10/20,2,2,0,1,1
1909,05/01/20,31.0,1.0,C21,2,36661,11/03/19,20/05/20,3,3,2605330,2,1
1911,09/01/20,41.0,1.0,C15,2,96143,11/02/19,15/09/20,3,3,3842680,1,1
1912,07/01/19,25.0,1.0,C1,0,74589,16/07/15,07/12/19,1,3,2038430,1,1
1913,04/01/19,34.0,0.0,C26,0,32285,12/08/17,29/03/19,2,2,1078260,1,1
1914,12/01/20,32.0,0.0,C3,2,48010,24/05/20,,1,1,2042670,2,0
1916,05/01/19,37.0,1.0,C16,2,34619,18/05/18,17/05/19,1,1,951830,1,1
1917,10/01/19,31.0,0.0,C4,2,27867,18/06/18,10/06/19,1,1,5339390,1,1
1918,12/01/20,31.0,1.0,C21,0,73070,14/08/17,,1,3,25757010,4,0
1919,02/01/20,33.0,0.0,C21,2,41169,28/09/19,17/02/20,3,3,0,1,1
1922,03/01/20,27.0,0.0,C20,1,25605,31/10/19,14/03/20,2,2,0,1,1
1924,12/01/20,31.0,1.0,C10,1,73534,02/12/18,,2,2,13626550,2,0
1925,12/01/20,27.0,0.0,C4,1,63402,15/12/20,,2,2,0,1,0
1926,05/01/19,30.0,0.0,C26,2,29575,22/01/18,05/04/19,1,1,728820,1,1
1927,10/01/19,42.0,0.0,C20,0,32043,12/11/17,10/11/19,1,3,2709580,1,1
1928,05/01/20,29.0,0.0,C13,1,69939,29/11/19,05/01/20,3,3,485010,1,1
1929,12/01/20,31.0,0.0,C9,2,66923,30/12/19,,2,2,4184300,2,0
1930,10/01/19,37.0,0.0,C29,1,67317,28/11/16,10/03/19,1,2,1061950,1,1
1932,05/01/19,28.0,1.0,C7,1,63898,21/05/18,24/05/19,2,2,418100,1,1
1933,02/01/19,32.0,1.0,C24,0,40086,20/10/18,18/02/19,1,1,0,1,1
1934,09/01/19,26.0,0.0,C7,2,52518,29/08/19,27/09/19,2,2,0,1,1
1935,06/01/19,32.0,0.0,C8,0,60214,11/09/18,06/07/19,1,1,1250540,2,1
1936,12/01/20,26.0,0.0,C22,1,25818,09/04/18,,1,1,16585750,3,0
1937,07/01/20,27.0,0.0,C28,1,78057,10/06/19,13/07/20,3,3,3825400,1,1
1938,09/01/20,36.0,0.0,C15,2,83455,30/01/20,09/08/20,3,3,1888150,1,1
1939,08/01/19,28.0,1.0,C1,2,55315,14/11/17,08/01/19,1,2,1500210,1,1
1941,08/01/20,28.0,1.0,C7,2,58533,04/07/20,29/07/20,2,2,1231750,3,1
1942,02/01/20,36.0,1.0,C27,1,61994,15/09/19,02/11/20,2,2,663870,1,1
1944,09/01/19,46.0,1.0,C11,1,19072,03/12/18,22/09/19,1,1,1241200,1,1
1947,11/01/19,32.0,1.0,C27,0,41973,07/06/19,21/11/19,2,2,200000,1,1
1948,12/01/20,27.0,0.0,C3,1,29520,21/09/20,20/12/20,1,1,0,1,1
1949,11/01/20,31.0,1.0,C3,1,88909,29/10/19,21/11/20,3,3,3204010,1,1
1950,01/01/20,26.0,1.0,C3,0,28506,01/10/20,17/01/20,2,2,0,1,1
1951,07/01/19,30.0,0.0,C29,0,44512,30/05/19,07/08/19,3,3,0,1,1
1952,04/01/20,28.0,0.0,C10,2,34020,07/08/17,27/04/20,1,1,3500430,1,1
1954,05/01/20,31.0,0.0,C9,0,49213,10/07/19,19/05/20,1,1,1382460,1,1
1955,12/01/20,29.0,0.0,C3,1,79676,12/11/20,,3,3,0,1,0
1956,12/01/20,36.0,0.0,C14,1,77645,17/07/20,,3,3,474230,1,0
1957,12/01/20,38.0,1.0,C21,0,25678,09/06/15,,1,2,13395500,3,0
1958,12/01/20,28.0,1.0,C25,0,32250,30/11/19,,1,1,2435610,1,0
1959,02/01/20,36.0,0.0,C26,2,40099,19/06/18,20/02/20,1,1,6006280,2,1
1960,05/01/20,30.0,1.0,C1,0,59169,02/10/20,05/05/20,2,2,0,1,1
1962,12/01/20,29.0,0.0,C15,2,59078,31/07/20,,3,3,952730,2,0
1963,09/01/20,32.0,0.0,C11,0,46860,17/07/20,09/08/20,2,2,0,1,1
1965,12/01/20,36.0,0.0,C19,1,40118,28/09/20,,3,3,1183570,2,0
1967,04/01/19,41.0,0.0,C29,0,28059,18/06/18,04/04/19,1,1,375220,1,1
1968,12/01/20,40.0,0.0,C15,1,55836,13/07/18,,1,1,16747520,2,0
1970,05/01/19,24.0,0.0,C20,1,40996,21/12/18,05/04/19,2,2,798510,1,1
1971,12/01/20,25.0,0.0,C16,0,45593,20/12/20,,2,2,0,1,0
1972,12/01/20,29.0,1.0,C18,0,44137,02/01/20,,1,1,3330620,1,0
1973,03/01/19,36.0,0.0,C14,1,52011,30/11/18,28/02/19,1,1,233880,1,1
1975,02/01/20,36.0,1.0,C2,1,21043,20/06/19,30/01/20,1,1,3357730,1,1
1976,01/01/19,31.0,1.0,C20,2,51181,31/07/18,23/01/19,2,2,0,1,1
1977,12/01/20,36.0,1.0,C8,0,26145,17/09/19,,1,1,7227870,2,0
1978,01/01/19,41.0,0.0,C17,0,12553,12/09/18,19/01/19,1,1,0,1,1
1979,02/01/19,33.0,0.0,C25,1,18642,09/12/18,02/03/19,1,1,0,1,1
1980,12/01/20,36.0,0.0,C29,0,42383,05/05/20,,3,3,899410,1,0
1981,12/01/20,39.0,1.0,C27,2,60415,18/08/20,,2,2,2131080,3,0
1982,12/01/20,34.0,1.0,C1,1,81936,11/05/19,,2,2,6907240,2,0
1983,09/01/19,49.0,1.0,C23,2,76531,07/02/18,22/09/19,1,2,2395890,1,1
1984,02/01/20,35.0,0.0,C7,1,56702,11/07/19,30/01/20,2,2,181680,1,1
1987,11/01/19,25.0,0.0,C4,2,67394,21/10/18,14/11/19,2,2,3033920,1,1
1988,12/01/19,39.0,0.0,C24,0,72499,13/06/19,21/12/19,3,3,0,1,1
1989,12/01/20,37.0,0.0,C7,2,76388,25/01/20,,3,3,4643360,2,0
1990,05/01/19,22.0,0.0,C28,0,48097,05/04/18,20/05/19,1,1,3121600,2,1
1991,11/01/19,30.0,0.0,C20,2,76425,29/06/19,29/10/19,2,2,1119000,1,1
1992,05/01/19,35.0,1.0,C26,2,28498,26/12/18,05/02/19,1,1,1375680,2,1
1993,04/01/20,32.0,0.0,C21,0,74953,03/11/20,19/04/20,2,2,0,1,1
1994,12/01/20,37.0,0.0,C10,1,46345,07/10/20,12/06/20,3,3,0,1,1
1995,03/01/19,34.0,0.0,C5,0,54291,01/06/19,21/03/19,1,1,87200,1,1
1996,07/01/19,37.0,0.0,C13,1,48436,23/05/18,29/06/19,1,1,2866880,1,1
1997,04/01/20,35.0,0.0,C11,1,42408,19/05/18,25/04/20,1,2,7942910,1,1
1998,01/01/20,36.0,0.0,C15,0,32523,11/07/19,01/02/20,2,2,0,1,1
1999,12/01/20,28.0,1.0,C19,1,30258,30/10/20,,1,1,0,1,0
2000,06/01/20,25.0,0.0,C14,2,46866,24/08/19,06/05/20,1,1,1789380,1,1
2001,12/01/20,27.0,1.0,C23,1,39471,08/07/20,12/06/20,1,1,0,1,1
2002,06/01/20,35.0,0.0,C6,1,98821,18/06/13,21/06/20,2,4,24461920,1,1
2003,12/01/20,26.0,1.0,C27,1,54056,28/09/20,28/11/20,2,2,0,1,1
2005,03/01/20,25.0,0.0,C13,2,58320,17/11/19,18/03/20,1,1,442400,1,1
2007,11/01/20,27.0,1.0,C16,0,85803,28/06/20,15/11/20,3,3,493600,1,1
2008,12/01/20,35.0,1.0,C27,0,30840,26/12/17,,1,2,26824210,4,0
2009,03/01/20,28.0,1.0,C10,0,60796,12/07/19,14/03/20,1,1,0,1,1
2010,10/01/20,32.0,0.0,C25,1,34692,30/12/19,10/12/20,2,2,4293290,1,1
2012,12/01/20,28.0,0.0,C3,1,70916,01/09/20,,2,2,5893200,1,0
2013,08/01/19,37.0,1.0,C20,2,59274,15/05/18,08/05/19,1,1,3015730,2,1
2014,12/01/20,31.0,1.0,C8,2,60967,02/07/20,,2,2,5352210,2,0
2015,01/01/19,33.0,1.0,C22,2,58203,16/03/18,01/05/19,1,1,0,1,1
2016,05/01/19,24.0,1.0,C1,2,24906,29/04/16,14/05/19,1,2,899070,1,1
2017,08/01/19,44.0,0.0,C4,1,53521,09/12/16,29/07/19,1,2,3266460,2,1
2018,12/01/20,25.0,0.0,C21,0,29719,10/02/20,,2,2,0,1,0
2019,12/01/19,40.0,1.0,C16,1,64781,06/10/19,12/06/19,2,2,1154370,2,1
2020,06/01/20,33.0,0.0,C3,1,58131,30/01/20,29/05/20,3,3,212320,1,1
2021,05/01/19,25.0,0.0,C25,2,33239,05/05/18,27/05/19,1,1,3136400,4,1
2022,04/01/20,31.0,0.0,C23,0,47050,09/02/19,25/04/20,3,3,1069470,1,1
2023,01/01/19,38.0,1.0,C8,0,37709,19/06/18,01/09/19,2,2,0,1,1
2024,12/01/19,33.0,0.0,C20,2,21746,10/07/19,27/12/19,1,1,310260,1,1
2025,05/01/20,29.0,0.0,C4,0,42234,18/11/19,16/05/20,1,1,1302720,1,1
2026,12/01/20,31.0,1.0,C26,2,36096,10/11/20,18/12/20,1,1,0,1,1
2027,12/01/20,36.0,1.0,C8,1,130245,10/08/15,,1,4,36239210,2,0
2028,12/01/20,41.0,1.0,C27,2,46269,22/12/18,,2,2,21565150,3,0
2030,12/01/20,32.0,1.0,C21,0,42779,12/05/20,,2,2,0,1,0
2031,02/01/19,26.0,0.0,C4,0,48890,26/05/18,02/02/19,2,2,225060,1,1
2032,12/01/20,29.0,0.0,C7,0,85677,27/10/20,,3,3,746720,2,0
2033,06/01/19,29.0,0.0,C21,2,51303,31/07/18,30/05/19,1,1,3239170,1,1
2034,07/01/20,27.0,1.0,C10,2,74087,14/05/18,07/03/20,1,2,6908370,1,1
2035,07/01/19,43.0,0.0,C6,0,66031,22/05/18,19/07/19,1,2,2141250,1,1
2036,01/01/19,28.0,1.0,C21,0,72393,30/11/18,26/01/19,2,2,0,1,1
2037,11/01/19,31.0,0.0,C4,0,50370,10/04/19,29/10/19,3,3,0,1,1
2038,02/01/19,23.0,1.0,C7,1,17687,19/01/19,24/02/19,1,1,0,1,1
2039,12/01/20,36.0,1.0,C5,2,74434,15/12/20,,2,2,0,1,0
2040,05/01/19,25.0,0.0,C15,1,20590,03/03/18,05/03/19,1,1,859840,1,1
2041,08/01/20,34.0,0.0,C22,2,46083,06/12/20,29/07/20,2,2,0,1,1
2043,12/01/20,36.0,0.0,C10,0,94212,18/09/20,,3,3,3305680,3,0
2044,03/01/20,34.0,0.0,C20,0,38619,15/11/19,23/03/20,2,2,466160,1,1
2045,10/01/20,25.0,0.0,C9,1,84806,05/09/20,10/12/20,3,3,794170,1,1
2047,12/01/20,36.0,0.0,C29,2,70252,08/09/19,12/01/20,3,3,8183770,1,1
2049,12/01/20,41.0,1.0,C23,1,100888,24/10/14,14/12/20,1,3,17600760,2,1
2050,12/01/20,35.0,0.0,C29,2,92796,31/10/19,,2,2,16924970,4,0
2052,12/01/20,36.0,0.0,C18,2,73177,13/04/20,,2,2,4318000,3,0
2053,09/01/20,31.0,1.0,C24,2,46979,06/05/20,27/09/20,3,3,428840,1,1
2054,09/01/20,27.0,0.0,C28,0,56814,07/07/20,25/09/20,2,2,0,1,1
2055,12/01/20,33.0,0.0,C10,0,42260,01/02/19,,3,3,11244630,2,0
2056,11/01/20,30.0,0.0,C23,0,100412,29/05/20,15/11/20,3,3,781740,1,1
2057,06/01/19,32.0,1.0,C27,1,40198,30/10/18,06/08/19,2,2,576430,1,1
2058,12/01/20,34.0,1.0,C8,2,57449,26/09/20,,1,1,764970,2,0
2059,11/01/20,37.0,1.0,C20,1,67669,09/08/20,22/11/20,2,2,0,1,1
2060,12/01/20,30.0,0.0,C14,2,62011,18/12/20,,2,2,0,1,0
2061,10/01/20,42.0,1.0,C15,1,57975,06/06/19,10/04/20,2,2,7600110,1,1
2062,12/01/20,27.0,0.0,C10,2,92401,31/03/20,18/12/20,2,2,7387090,1,1
2063,07/01/20,33.0,0.0,C18,2,55473,27/04/20,07/10/20,2,2,0,1,1
2064,09/01/19,27.0,0.0,C5,2,78564,10/01/18,09/01/19,2,2,2455760,1,1
2065,01/01/19,36.0,1.0,C11,0,44146,12/04/18,15/01/19,2,2,0,1,1
2066,06/01/19,37.0,1.0,C29,2,63181,21/02/16,06/03/19,2,2,2500570,1,1
2067,11/01/20,27.0,1.0,C25,2,21792,23/06/20,14/11/20,1,1,337170,1,1
2068,01/01/19,37.0,0.0,C11,1,39750,06/12/18,01/02/19,1,1,0,1,1
2069,02/01/19,42.0,1.0,C23,0,30999,06/12/18,02/10/19,1,1,0,1,1
2070,12/01/20,32.0,0.0,C6,0,82773,30/01/15,,2,4,24294670,2,0
2071,10/01/20,34.0,1.0,C3,1,80535,28/06/20,14/10/20,2,2,3630980,4,1
2073,10/01/19,21.0,0.0,C27,0,42380,31/12/18,10/07/19,1,1,1000130,2,1
2074,09/01/19,25.0,0.0,C18,1,47487,17/08/19,17/09/19,2,2,0,1,1
2076,12/01/20,40.0,1.0,C15,2,90200,15/08/16,,1,2,19132220,2,0
2078,12/01/20,35.0,1.0,C12,0,83028,29/05/20,,3,3,7909650,4,0
2082,12/01/20,29.0,0.0,C24,2,65726,30/05/20,,2,2,1643120,1,0
2083,05/01/20,37.0,1.0,C17,2,46515,06/06/19,15/05/20,1,1,2199640,1,1
2084,11/01/20,26.0,1.0,C17,2,42405,10/12/20,14/11/20,2,2,0,1,1
2085,07/01/19,30.0,1.0,C22,2,50787,18/07/18,28/07/19,1,1,3991680,1,1
2086,01/01/19,45.0,0.0,C9,0,29915,26/09/18,23/01/19,1,1,0,1,1
2087,12/01/20,52.0,0.0,C24,2,102597,20/08/15,,1,3,29736510,4,0
2088,12/01/20,32.0,1.0,C9,1,45264,27/12/20,,1,1,0,1,0
2089,12/01/20,33.0,0.0,C29,0,38201,31/07/20,,3,3,952840,2,0
2090,12/01/20,32.0,0.0,C15,2,74873,31/07/20,,2,2,152890,1,0
2091,06/01/19,40.0,0.0,C24,1,22556,09/11/18,15/06/19,1,1,2717680,1,1
2092,11/01/20,34.0,0.0,C2,1,66035,12/06/19,23/11/20,3,3,4660960,2,1
2093,02/01/20,31.0,0.0,C19,2,58872,10/08/19,02/07/20,2,2,0,1,1
2094,02/01/19,28.0,0.0,C15,1,26053,17/12/18,02/02/19,1,1,0,1,1
2095,01/01/20,34.0,0.0,C26,1,48829,29/10/19,01/03/20,1,1,0,1,1
2096,12/01/20,35.0,0.0,C14,1,71129,05/03/20,,2,2,2113020,2,0
2097,12/01/20,36.0,0.0,C25,0,70496,31/07/20,,3,3,0,1,0
2098,07/01/19,44.0,0.0,C21,2,139882,04/02/13,13/07/19,3,5,0,1,1
2100,11/01/19,42.0,0.0,C9,1,65632,05/08/18,19/11/19,2,2,9611480,4,1
2101,01/01/20,30.0,0.0,C17,2,90421,19/09/19,01/04/20,3,3,104740,1,1
2102,11/01/19,44.0,0.0,C2,2,117708,30/07/15,26/11/19,3,4,6514730,1,1
2103,11/01/20,37.0,0.0,C10,0,64855,07/12/20,15/11/20,2,2,698240,1,1
2104,12/01/20,41.0,1.0,C7,0,79523,30/04/16,,1,3,17504850,4,0
2105,03/01/19,33.0,0.0,C21,1,33442,15/01/19,03/08/19,1,1,0,1,1
2106,05/01/19,32.0,1.0,C2,0,21252,26/10/18,18/05/19,1,1,2037410,2,1
2108,02/01/20,32.0,1.0,C16,2,59928,30/11/19,02/07/20,1,1,100710,1,1
2109,12/01/20,31.0,0.0,C7,2,72478,10/08/19,,2,2,9644890,2,0
2110,12/01/20,38.0,0.0,C19,0,131847,21/01/16,,5,5,20187150,1,0
2113,10/01/19,32.0,1.0,C15,1,38992,13/09/19,10/11/19,1,1,0,1,1
2114,12/01/20,41.0,1.0,C19,0,105686,24/06/16,,2,4,56969020,4,0
2115,02/01/19,30.0,0.0,C9,2,69166,23/10/18,02/08/19,2,2,0,1,1
2116,06/01/19,52.0,1.0,C22,0,40592,20/08/18,06/02/19,1,1,1000000,1,1
2117,02/01/19,37.0,0.0,C4,2,41591,10/08/18,02/06/19,2,2,0,1,1
2118,07/01/20,27.0,0.0,C10,2,47752,28/06/19,07/10/20,2,2,7800830,3,1
2120,02/01/20,31.0,1.0,C4,1,19052,25/07/19,02/08/20,1,1,845060,1,1
2121,05/01/19,26.0,1.0,C22,2,31743,18/11/18,05/02/19,1,1,654060,1,1
2122,02/01/19,34.0,0.0,C2,0,61065,24/10/18,13/02/19,3,3,250310,1,1
2123,02/01/19,46.0,1.0,C3,0,42604,12/11/18,02/09/19,2,2,0,1,1
2124,07/01/19,23.0,0.0,C13,1,68936,22/08/18,07/05/19,1,2,3045460,1,1
2125,08/01/19,41.0,1.0,C24,1,39560,10/02/18,24/08/19,1,1,2987810,1,1
2126,05/01/20,35.0,1.0,C28,2,44707,01/02/20,05/03/20,2,2,321720,1,1
2127,10/01/20,34.0,1.0,C12,2,86291,13/06/20,16/10/20,2,2,0,1,1
